410,969,V,MIN,SBAKER-R,0,0,0,0,0,0,2,0,0,2,-113,-137,9,100,9.5,-110
410,970,H,CWS,FGARCIA-R,0,0,0,0,1,0,0,0,0,1,-107,117,9,-120,9.5,-110
410,971,V,NYY,CSABATHIA-L,0,0,0,2,2,0,0,4,2,10,-142,-145,9.5,-110,9,-120
410,972,H,TAM,WDAVIS-R,0,0,0,0,0,0,0,0,0,0,122,125,9.5,-110,9,100
410,973,V,SEA,FHERNANDZ-R,1,0,0,0,0,0,0,0,3,4,-135,-141,8.5,-105,8.5,-105
410,974,H,TEX,MHARRISON-L,0,0,0,0,2,1,0,0,0,3,115,121,8.5,-115,8.5,-115
410,975,V,TOR,DEVELAND-L,0,0,0,1,0,1,0,0,1,3,132,120,9,-125,9.5,100
410,976,H,BAL,DHERNANDZ-R,0,0,0,0,0,0,0,0,0,0,-152,-140,9,105,9.5,-120
410,977,V,BOS,JBECKETT-R,0,0,0,0,2,0,2,1,3,8,-120,-110,7.5,100,7.5,105
410,978,H,KAN,ZGREINKE-R,1,0,0,0,0,0,2,0,0,3,100,-110,7.5,-120,7.5,-125
410,979,V,OAK,BSHEETS-R,0,0,0,1,0,0,1,1,0,3,121,146,8.5,100,8,-115
410,980,H,LAA,JERWEAVER-R,0,0,1,2,0,0,0,0,1,4,-141,-166,8.5,-120,8,-105
411,901,V,WAS,LHERNADEZ-R,4,0,1,0,0,0,0,0,0,5,200,220,7.5,-115,7.5,-120
411,902,H,NYM,JOSANTANA-L,0,0,0,0,0,0,0,2,0,2,-230,-260,7.5,-105,7.5,100
411,903,V,LOS,CHAEGER-R,0,0,0,4,0,1,0,0,0,5,100,120,9,-125,9,-110
411,904,H,MIA,ASANCHEZ-R,0,0,0,3,0,1,2,0,x,6,-120,-140,9,105,9,-110
411,905,V,CUB,GORZELANNY-L,0,0,0,0,1,0,0,0,0,1,100,-113,9,-120,9,-105
411,906,H,CIN,MLEAKE-R,0,0,0,0,0,0,1,2,x,3,-120,-107,9,100,9,-115
411,907,V,PHI,RHALLADAY-R,1,1,0,0,0,0,0,0,0,2,-180,-220,7.5,100,7.5,100
411,908,H,HOU,ROSWALT-R,0,0,0,0,0,1,0,0,0,1,160,190,7.5,-120,7.5,-120
411,909,V,SDG,JGARLAND-R,0,0,0,0,0,2,0,0,0,2,205,210,9,-120,9,-105
411,910,H,COL,UJIMENEZ-R,0,0,2,1,1,0,0,0,x,4,-235,-250,9,100,9,-115
411,911,V,ATL,KKAWAKAMI-R,2,0,0,0,0,0,0,0,1,3,171,160,7,-110,7,-105
411,912,H,SFO,TLINCECUM-R,0,0,0,1,0,2,0,3,x,6,-201,-180,7,-110,7,-115
411,913,V,PIT,DMCCUTCHE-R,1,0,3,0,0,0,0,0,2,6,170,170,9.5,-120,9.5,-105
411,914,H,ARI,EJACKSON-R,0,2,0,13,0,0,0,0,x,15,-200,-200,9.5,100,9.5,-115
411,915,V,STL,CARPENTER-R,0,0,0,2,0,0,2,0,3,7,-130,-140,7.5,-115,7,-120
411,916,H,MIL,RWOLF-L,1,1,2,0,3,0,0,0,1,8,110,120,7.5,-105,7,100
411,917,V,CLE,WESTBROOK-R,5,0,0,0,0,2,1,0,0,8,170,190,8,-105,8,100
411,918,H,DET,VERLANDER-R,0,0,0,0,1,2,1,2,3,9,-200,-220,8,-115,8,-120
411,919,V,TOR,SMARCUM-R,0,0,0,1,0,0,0,3,1,5,110,-107,9,105,8.5,-110
411,920,H,BAL,KMILLWOOD-R,2,0,0,0,0,0,0,0,0,2,-130,-113,9,-125,8.5,-110
411,921,V,NYY,ABURNETT-R,0,1,0,0,0,3,2,1,0,7,105,-115,9,-115,9,-110
411,922,H,TAM,JSHIELDS-R,2,0,0,0,0,0,0,1,0,3,-125,-105,9,-105,9,-110
411,923,V,MIN,NBLACKBUR-R,2,0,2,0,0,0,0,0,0,4,-103,111,8.5,-120,8.5,-120
411,924,H,CWS,MBUEHRLE-L,2,0,0,1,0,1,0,1,x,5,-117,-131,8.5,100,8.5,100
411,925,V,BOS,CBUCHHOLZ-R,4,1,0,3,0,0,0,0,0,8,-120,-167,9,-110,9,-110
411,926,H,KAN,GMECHE-R,1,1,1,0,0,0,0,3,0,6,100,147,9,-110,9,-110
411,927,V,SEA,ISNELL-R,0,1,0,0,1,0,0,0,0,2,125,146,9,-115,9,105
411,928,H,TEX,SFELDMAN-R,1,4,0,0,2,1,0,1,x,9,-145,-166,9,-105,9,-125
411,929,V,OAK,DBRADEN-L,0,1,0,0,0,0,3,3,2,9,110,132,9,100,9,100
411,930,H,LAA,JSAUNDERS-L,2,0,0,0,0,1,0,0,1,4,-130,-152,9,-120,9,-120
412,951,V,MIL,DDAVIS-L,0,0,0,1,3,0,1,0,0,5,125,146,9,-120,9,-115
412,952,H,CUB,RDEMPSTER-R,0,0,5,3,1,0,0,0,x,9,-145,-166,9,100,9,-105
412,953,V,WAS,JMARQUIS-R,0,1,0,3,0,0,0,0,0,4,230,230,9.5,105,9,-110
412,954,H,PHI,CHAMELS-L,0,0,0,2,5,0,0,0,x,7,-270,-270,9.5,-125,9,-110
412,955,V,HOU,WRODRIGEZ-L,0,0,0,0,0,0,0,0,0,0,170,190,7.5,105,7,-105
412,956,H,STL,WAINWRIGHT-R,1,0,3,0,0,0,1,0,x,5,-200,-220,7.5,-125,7,-115
412,957,V,ATL,JJURRJENS-R,0,0,0,0,0,2,0,0,0,2,-145,-130,7.5,100,7,-115
412,958,H,SDG,KCORREIA-R,0,1,0,10,3,0,3,0,x,17,125,110,7.5,-120,7,-105
412,959,V,CIN,JCUETO-R,0,2,0,1,2,0,0,0,0,6,130,116,8,100,7.5,-110
412,960,H,MIA,RNOLASCO-R,0,1,3,0,0,0,1,0,0,5,-150,-136,8,-120,7.5,-110
412,961,V,PIT,BBURRES-L,0,1,0,0,1,0,1,0,0,3,155,168,8,-115,8.5,-115
412,962,H,SFO,BZITO-L,3,0,2,1,0,1,0,2,x,9,-175,-188,8,-105,8.5,-105
412,963,V,KAN,LHOCHEVAR-R,0,0,0,4,1,3,0,2,0,10,163,165,8,-110,8,-130
412,964,H,DET,MSCHERZER-R,0,0,2,1,0,2,0,0,0,5,-183,-185,8,-110,8,110
412,965,V,TEX,RHARDEN-R,0,0,0,0,2,0,0,0,0,4,-112,-126,8,100,8,-120
412,966,H,CLE,FCARMONA-R,1,0,0,0,0,1,0,0,0,2,-108,106,8,-120,8,100
412,967,V,BOS,JLESTER-L,0,0,0,1,0,0,0,1,0,2,-143,-126,9,-110,9,-110
412,968,H,MIN,CPAVANO-R,2,1,0,1,0,0,1,0,x,5,123,106,9,-110,9,-110
412,969,V,OAK,DUCHSHERER-R,0,0,0,1,0,1,2,0,0,4,-106,104,8,100,7.5,100
412,970,H,SEA,RWLND-SMTH-L,0,0,0,0,0,0,0,0,0,0,-114,-124,8,-120,7.5,-120
412,971,V,TAM,MGARZA-R,0,0,1,0,0,2,0,1,1,5,-155,-144,8.5,-115,9,-105
412,972,H,BAL,JGUTHRIE-R,1,0,0,0,0,0,0,0,0,1,135,124,8.5,-105,9,-115
412,973,V,CWS,JPEAVY-R,0,2,2,0,0,2,0,0,1,8,-118,-127,8,-110,8,-120
412,974,H,TOR,BTALLET-L,0,2,4,0,0,1,0,0,0,7,-102,107,8,-110,8,100
413,901,V,ARI,IKENNEDY-R,0,0,0,1,0,1,3,0,0,5,160,149,8.5,100,8,-105
413,902,H,LOS,CKERSHAW-L,0,1,0,3,2,3,0,0,x,9,-180,-169,8.5,-120,8,-115
413,903,V,CIN,BARROYO-R,0,3,0,3,0,0,0,2,0,10,-105,-102,8.5,-105,9,-110
413,904,H,MIA,ROBERTSON-L,0,1,0,0,4,0,0,3,0,8,-105,-118,8.5,-115,9,-110
413,905,V,NYM,JMAINE-R,0,0,0,0,0,1,1,1,0,3,118,127,10,-110,10.5,-110
413,906,H,COL,GSMITH-L,2,0,6,0,0,0,3,0,x,11,-138,-147,10,-110,10.5,-110
413,907,V,PIT,PMAHOLM-L,1,0,2,0,0,0,0,1,2,6,165,170,7.5,-115,7.5,-120
413,908,H,SFO,MCAIN-R,0,0,1,0,1,1,0,0,2,5,-185,-200,7.5,-105,7.5,100
413,909,V,KAN,BBANNISTR-R,0,0,3,0,1,0,1,0,0,5,110,-104,9,-106,9.5,-105
413,910,H,DET,DWILLIS-L,0,0,0,0,0,0,6,0,x,6,-130,-116,9,-114,9.5,-115
413,911,V,LAA,ESANTANA-R,0,0,0,0,0,0,0,1,4,5,135,170,10,-110,10,-110
413,912,H,NYY,APETTITTE-L,1,0,1,1,0,2,0,2,x,7,-155,-200,10,-110,10,-110
413,913,V,TAM,JNIEMANN-R,0,0,0,0,0,0,0,5,0,8,-110,-120,9,-110,8.5,-120
413,914,H,BAL,BMATUSZ-L,0,0,1,0,0,2,0,2,0,6,-110,100,9,-110,8.5,100
413,915,V,CWS,GFLOYD-R,0,0,0,0,0,0,0,2,0,2,-107,102,8,-105,8.5,-125
413,916,H,TOR,RROMERO-L,0,0,2,0,2,0,0,0,x,4,-113,-122,8,-115,8.5,105
413,917,V,OAK,BANDERSON-L,0,0,0,0,0,0,0,0,0,0,-117,-143,8,100,7.5,100
413,918,H,SEA,DFISTER-R,0,0,0,0,0,0,0,3,x,3,-103,123,8,-120,7.5,-120
414,951,V,MIL,DBUSH-R,0,0,0,0,2,1,1,2,0,6,120,118,11,-110,10.5,-110
414,952,H,CUB,RWELLS-R,0,1,0,0,1,0,1,4,x,7,-140,-138,11,-110,10.5,-110
414,953,V,PIT,CMORTON-R,0,0,0,0,0,0,0,0,0,0,146,160,8.5,-110,8.5,-115
414,954,H,SFO,JSANCHEZ-L,0,4,0,0,2,0,0,0,x,6,-166,-180,8.5,-110,8.5,-105
414,955,V,WAS,CSTAMMEN-R,3,3,1,0,0,0,0,0,0,7,200,158,10.5,-107,10,-105
414,956,H,PHI,KKENDRICK-R,4,3,0,0,2,1,4,0,x,14,-230,-178,10.5,-113,10,-115
414,957,V,CIN,HBAILEY-R,0,0,0,1,0,0,2,0,0,3,-108,120,9,-107,9,-120
414,958,H,MIA,CVOLSTAD-R,1,1,0,1,1,1,0,0,x,5,-112,-140,9,-113,9,100
414,959,V,HOU,BMYERS-R,1,0,0,0,0,0,0,0,0,1,165,210,8.5,-112,8.5,-105
414,960,H,STL,BPENNY-R,2,0,0,0,0,0,0,0,x,2,-185,-250,8.5,-108,8.5,-115
414,961,V,NYM,JNIESE-L,0,1,2,0,0,0,0,1,1,5,170,152,10,-107,9.5,-115
414,962,H,COL,ACOOK-R,0,1,3,1,0,0,0,0,0,6,-200,-172,10,-113,9.5,-105
414,963,V,ATL,THANSON-R,0,0,0,0,0,3,3,0,0,6,-148,-133,7,-120,7,-125
414,964,H,SDG,CRICHARD-L,0,0,0,0,1,0,0,0,0,1,128,113,7,100,7,105
414,965,V,ARI,RLOPEZ-R,0,0,0,3,2,1,1,0,0,9,135,155,8.5,-105,8,-125
414,966,H,LOS,BILLNGSLEY-R,2,0,1,2,0,1,0,0,1,7,-155,-175,8.5,-115,8,105
414,967,V,KAN,KDAVIES-R,0,2,1,0,0,0,2,1,1,7,155,156,9,-105,9.5,-105
414,968,H,DET,RPORCELLO-R,1,0,0,0,2,0,0,0,0,3,-175,-176,9,-115,9.5,-115
414,969,V,LAA,JPINEIRO-R,0,0,2,0,0,2,1,0,0,5,160,175,10,-111,10,100
414,970,H,NYY,JVAZQUEZ-R,0,0,0,0,1,0,0,2,0,3,-180,-195,10,-109,10,-120
414,971,V,BOS,JLACKEY-R,1,1,0,0,1,0,0,3,0,6,-130,-115,8.5,-113,9,-105
414,972,H,MIN,KSLOWEY-R,0,0,2,0,0,0,0,1,0,3,110,-105,8.5,-107,9,-115
414,973,V,TAM,DPRICE-L,3,0,3,2,0,0,1,0,0,9,-150,-155,9,-110,9,100
414,974,H,BAL,BBERGESEN-R,0,0,0,1,0,0,0,0,0,1,130,135,9,-110,9,-120
